county,imprinted_id,contest_name,round,selection
ElPaso,301-209-31,,,
ElPaso,301-210-65,,,
ElPaso,301-280-41,,,
ElPaso,301-347-6,,,
ElPaso,301-393-34,,,
ElPaso,301-418-52,,,
ElPaso,301-436-71,,,
ElPaso,301-44-30,,,
ElPaso,301-457-70,,,
ElPaso,301-468-14,,,
ElPaso,301-468-85,,,
ElPaso,301-495-43,,,
ElPaso,301-534-31,,,
ElPaso,301-540-9,,,
ElPaso,301-559-15,,,
ElPaso,301-578-18,,,
ElPaso,301-595-30,,,
ElPaso,301-83-44,,,
ElPaso,301-90-81,,,
ElPaso,301-95-49,,,
ElPaso,401-104-59,,,
ElPaso,401-115-18,,,
ElPaso,401-138-100,,,
ElPaso,401-155-80,,,
ElPaso,401-164-30,,,
ElPaso,401-189-91,,,
ElPaso,401-210-66,,,
ElPaso,401-225-71,,,
ElPaso,401-258-37,,,
ElPaso,401-263-1,,,
ElPaso,401-313-42,,,
ElPaso,401-332-47,,,
ElPaso,401-379-14,,,
ElPaso,401-453-37,,,
ElPaso,401-459-95,,,
ElPaso,401-460-57,,,
ElPaso,401-487-84,,,
ElPaso,401-499-95,,,
ElPaso,401-532-79,,,
ElPaso,401-537-68,,,
ElPaso,401-56-25,,,
ElPaso,401-567-24,,,
ElPaso,401-578-77,,,
ElPaso,401-596-38,,,
ElPaso,401-606-50,,,
ElPaso,401-610-28,,,
ElPaso,401-619-62,,,
ElPaso,401-90-76,,,
ElPaso,401-98-70,,,
ElPaso,501-131-84,,,
ElPaso,501-149-6,,,
ElPaso,501-183-6,,,
ElPaso,501-198-66,,,
ElPaso,501-38-79,,,
ElPaso,501-63-55,,,
ElPaso,501-75-25,,,
ElPaso,601-154-65,,,
ElPaso,601-155-17,,,
ElPaso,601-200-76,,,
ElPaso,601-232-63,,,
ElPaso,601-255-87,,,
ElPaso,601-263-31,,,
ElPaso,601-265-35,,,
ElPaso,601-295-56,,,
ElPaso,601-319-47,,,
ElPaso,601-322-93,,,
ElPaso,601-331-19,,,
ElPaso,601-382-52,,,
ElPaso,601-390-80,,,
ElPaso,601-391-20,,,
ElPaso,601-432-43,,,
ElPaso,601-438-65,,,
ElPaso,601-455-61,,,
ElPaso,601-489-70,,,
ElPaso,601-499-85,,,
ElPaso,601-518-65,,,
ElPaso,601-522-6,,,
ElPaso,601-572-63,,,
ElPaso,601-644-76,,,
ElPaso,601-654-24,,,
ElPaso,601-683-99,,,
ElPaso,601-759-76,,,
ElPaso,601-789-73,,,
ElPaso,601-809-17,,,
ElPaso,601-826-18,,,
ElPaso,602-128-35,,,
ElPaso,602-141-84,,,
ElPaso,602-171-61,,,
ElPaso,602-198-105,,,
ElPaso,602-29-31,,,
ElPaso,602-75-22,,,
ElPaso,602-76-36,,,
ElPaso,602-77-130,,,
ElPaso,602-84-34,,,
ElPaso,701-106-85,,,
ElPaso,701-113-81,,,
ElPaso,701-115-97,,,
ElPaso,701-14-54,,,
ElPaso,701-190-2,,,
ElPaso,701-203-2,,,
ElPaso,701-26-76,,,
ElPaso,701-28-63,,,
ElPaso,701-333-27,,,
ElPaso,701-359-100,,,
ElPaso,701-388-75,,,
ElPaso,701-394-51,,,
ElPaso,701-396-40,,,
ElPaso,701-401-11,,,
ElPaso,701-435-35,,,
ElPaso,701-448-8,,,
ElPaso,701-457-42,,,
ElPaso,701-478-71,,,
ElPaso,701-492-78,,,
ElPaso,701-584-26,,,
ElPaso,701-588-64,,,
ElPaso,701-596-57,,,
ElPaso,701-60-37,,,
ElPaso,701-7-16,,,
ElPaso,701-78-89,,,
ElPaso,701-84-27,,,
ElPaso,701-95-35,,,
ElPaso,702-26-69,,,
ElPaso,702-40-42,,,
ElPaso,702-56-61,,,
ElPaso,702-66-48,,,
ElPaso,702-74-49,,,
ElPaso,702-77-3,,,
ElPaso,702-80-87,,,
ElPaso,702-98-101,,,
Elbert,101-108-46,District Attorney - 18th Judicial District,1,16
Elbert,101-110-26,Elbert County Question 1A,1,6
Elbert,101-137-25,District Attorney - 18th Judicial District,1,18
Elbert,101-16-3,Elbert County Question 1A,1,1
Elbert,101-171-15,District Attorney - 18th Judicial District,1,38
Elbert,101-193-16,,,
Elbert,101-194-18,Elbert County Question 1A,1,8
Elbert,101-215-3,Elbert County Question 1A,1,13
Elbert,101-22-38,Elbert County Question 1A,1,3
Elbert,101-240-22,Elbert County Question 1A,1,2
Elbert,101-262-31,Elbert County Question 1A,1,10
Elbert,101-283-11,Elbert County Question 1A,1,17
Elbert,101-322-35,,,
Elbert,101-351-47,Elbert County Question 1A,1,11
Elbert,101-358-18,District Attorney - 18th Judicial District,1,50
Elbert,101-369-28,Elbert County Question 1A,1,16
Elbert,101-372-12,Elbert County Question 1A,1,12
Elbert,101-42-37,Elbert County Question 1A,1,4
Elbert,101-45-50,Elbert County Question 1A,1,9
Elbert,101-67-46,Elbert County Question 1A,1,5
Elbert,101-98-23,Elbert County Question 1A,1,14
Elbert,102-12-34,Elbert County Question 1A,1,15
Elbert,102-15-21,Elbert County Question 1A,1,7
Fremont,102-1016-16,Fremont County Board of County Commissioners - District 3,1,10
Fremont,102-102-10,Fremont County Board of County Commissioners - District 3,1,5
Fremont,102-1038-7,Fremont County Board of County Commissioners - District 3,1,15
Fremont,102-233-24,Fremont County Board of County Commissioners - District 3,1,1
Fremont,102-237-5,Fremont County Board of County Commissioners - District 3,1,14
Fremont,102-310-24,Fremont County Board of County Commissioners - District 3,1,16
Fremont,102-311-6,Fremont County Board of County Commissioners - District 3,1,4
Fremont,102-317-11,Fremont County Board of County Commissioners - District 3,1,9
Fremont,102-406-5,Fremont County Board of County Commissioners - District 3,1,20
Fremont,102-410-22,Fremont County Board of County Commissioners - District 3,1,6
Fremont,102-56-14,,,
Fremont,102-577-22,Fremont County Board of County Commissioners - District 3,1,17
Fremont,102-678-25,Fremont County Board of County Commissioners - District 3,1,7
Fremont,102-680-2,Fremont County Board of County Commissioners - District 3,1,8
Fremont,102-69-20,Fremont County Board of County Commissioners - District 3,1,11
Fremont,102-775-16,Fremont County Board of County Commissioners - District 3,1,12
Fremont,102-81-14,Fremont County Board of County Commissioners - District 3,1,19
Fremont,102-835-9,Fremont County Board of County Commissioners - District 3,1,18
Fremont,102-849-25,Fremont County Board of County Commissioners - District 3,1,2
Fremont,102-884-19,Fremont County Board of County Commissioners - District 3,1,13
Fremont,102-926-14,Fremont County Board of County Commissioners - District 3,1,21
Fremont,102-951-10,Fremont County Board of County Commissioners - District 3,1,3
Garfield,1-VBM-0002-49,County Commissioner - District 2,1,91
Garfield,1-VBM-0025-35,County Commissioner - District 2,1,26
Garfield,1-VBM-0036-19,County Commissioner - District 2,1,13
Garfield,1-VBM-0036-34,County Commissioner - District 2,1,105
Garfield,1-VBM-0041-13,County Commissioner - District 2,1,37
Garfield,1-VBM-0041-14,County Commissioner - District 2,1,5
Garfield,1-VBM-0042-2,County Commissioner - District 2,1,65
Garfield,1-VBM-0044-13,County Commissioner - District 2,1,39
Garfield,1-VBM-0060-28,County Commissioner - District 2,1,47
Garfield,1-VBM-0060-44,County Commissioner - District 2,1,110
Garfield,1-VBM-0065-45,County Commissioner - District 2,1,54
Garfield,1-VBM-0072-10,County Commissioner - District 2,1,55
Garfield,1-VBM-0075-47,County Commissioner - District 2,1,28
Garfield,1-VBM-0081-11,County Commissioner - District 2,1,109
Garfield,1-VBM-0083-48,County Commissioner - District 2,1,66
Garfield,1-VBM-0093-31,County Commissioner - District 2,1,101
Garfield,1-VBM-0098-37,County Commissioner - District 2,1,11
Garfield,1-VBM-0115-3,County Commissioner - District 2,1,24
Garfield,1-VBM-0118-27,County Commissioner - District 2,1,108
Garfield,1-VBM-0128-6,County Commissioner - District 2,1,112
Garfield,1-VBM-0132-34,County Commissioner - District 2,1,84
Garfield,1-VBM-0135-13,County Commissioner - District 2,1,100
Garfield,1-VBM-0145-14,County Commissioner - District 2,1,16
Garfield,1-VBM-0167-50,County Commissioner - District 2,1,15
Garfield,1-VBM-0170-42,County Commissioner - District 2,1,2
Garfield,1-VBM-0172-16,County Commissioner - District 2,1,75
Garfield,1-VBM-0172-6,County Commissioner - District 2,1,64
Garfield,1-VBM-0180-43,County Commissioner - District 2,1,17
Garfield,1-VBM-0183-21,County Commissioner - District 2,1,102
Garfield,1-VBM-0190-42,County Commissioner - District 2,1,49
Garfield,1-VBM-0199-47,County Commissioner - District 2,1,70
Garfield,1-VBM-0205-15,County Commissioner - District 2,1,116
Garfield,1-VBM-0206-23,County Commissioner - District 2,1,58
Garfield,1-VBM-0217-35,County Commissioner - District 2,1,31
Garfield,1-VBM-0218-31,County Commissioner - District 2,1,7
Garfield,1-VBM-0230-1,County Commissioner - District 2,1,67
Garfield,1-VBM-0236-10,County Commissioner - District 2,1,9
Garfield,1-VBM-0236-24,County Commissioner - District 2,1,52
Garfield,1-VBM-0241-46,County Commissioner - District 2,1,82
Garfield,1-VBM-0241-49,County Commissioner - District 2,1,45
Garfield,1-VBM-0255-34,County Commissioner - District 2,1,103
Garfield,1-VBM-0262-36,County Commissioner - District 2,1,36
Garfield,1-VBM-0267-23,County Commissioner - District 2,1,18
Garfield,1-VBM-0267-27,County Commissioner - District 2,1,76
Garfield,1-VBM-0268-46,County Commissioner - District 2,1,63
Garfield,1-VBM-0273-28,County Commissioner - District 2,1,113
Garfield,1-VBM-0276-15,County Commissioner - District 2,1,56
Garfield,1-VBM-0283-3,County Commissioner - District 2,1,20
Garfield,1-VBM-0287-32,County Commissioner - District 2,1,81
Garfield,1-VBM-0289-16,County Commissioner - District 2,1,53
Garfield,1-VBM-0289-38,County Commissioner - District 2,1,34
Garfield,1-VBM-0292-31,County Commissioner - District 2,1,95
Garfield,1-VBM-0297-13,County Commissioner - District 2,1,61
Garfield,1-VBM-0297-31,County Commissioner - District 2,1,48
Garfield,1-VBM-0299-25,County Commissioner - District 2,1,1
Garfield,1-VBM-0312-26,County Commissioner - District 2,1,62
Garfield,1-VBM-0320-29,County Commissioner - District 2,1,88
Garfield,1-VBM-0323-49,County Commissioner - District 2,1,29
Garfield,1-VBM-0343-46,County Commissioner - District 2,1,6
Garfield,1-VBM-0346-31,County Commissioner - District 2,1,43
Garfield,1-VBM-0346-47,County Commissioner - District 2,1,97
Garfield,1-VBM-0350-44,County Commissioner - District 2,1,12
Garfield,1-VBM-0351-35,County Commissioner - District 2,1,99
Garfield,1-VBM-0357-25,County Commissioner - District 2,1,86
Garfield,1-VBM-0361-13,County Commissioner - District 2,1,51
Garfield,1-VBM-0363-42,County Commissioner - District 2,1,57
Garfield,1-VBM-0367-50,County Commissioner - District 2,1,73
Garfield,1-VBM-0379-18,County Commissioner - District 2,1,21
Garfield,1-VBM-0381-17,County Commissioner - District 2,1,71
Garfield,1-VBM-0381-19,County Commissioner - District 2,1,98
Garfield,1-VBM-0391-4,County Commissioner - District 2,1,40
Garfield,1-VBM-0394-31,County Commissioner - District 2,1,14
Garfield,1-VBM-0408-42,County Commissioner - District 2,1,107
Garfield,1-VBM-0409-34,County Commissioner - District 2,1,83
Garfield,1-VBM-0411-1,County Commissioner - District 2,1,89
Garfield,1-VBM-0412-22,County Commissioner - District 2,1,68
Garfield,1-VBM-0416-24,County Commissioner - District 2,1,42
Garfield,1-VBM-0418-38,County Commissioner - District 2,1,23
Garfield,1-VBM-0419-20,County Commissioner - District 2,1,115
Garfield,1-VBM-0425-3,County Commissioner - District 2,1,87
Garfield,1-VBM-0428-13,County Commissioner - District 2,1,72
Garfield,1-VBM-0428-25,County Commissioner - District 2,1,30
Garfield,1-VBM-0433-42,County Commissioner - District 2,1,19
Garfield,1-VBM-0434-48,County Commissioner - District 2,1,35
Garfield,1-VBM-0436-13,County Commissioner - District 2,1,59
Garfield,1-VBM-0447-48,County Commissioner - District 2,1,44
Garfield,1-VBM-0451-36,County Commissioner - District 2,1,92
Garfield,1-VBM-0453-26,County Commissioner - District 2,1,50
Garfield,1-VBM-0454-8,County Commissioner - District 2,1,32
Garfield,1-VBM-0461-40,County Commissioner - District 2,1,22
Garfield,1-VBM-0464-48,County Commissioner - District 2,1,117
Garfield,1-VBM-0469-10,County Commissioner - District 2,1,69
Garfield,1-VBM-0497-8,County Commissioner - District 2,1,104
Garfield,1-VBM-0500-17,County Commissioner - District 2,1,10
Garfield,1-VBM-0501-47,County Commissioner - District 2,1,80
Garfield,1-VBM-0506-42,County Commissioner - District 2,1,8
Garfield,1-VBM-0511-47,County Commissioner - District 2,1,46
Garfield,1-VBM-0512-18,County Commissioner - District 2,1,90
Garfield,1-VBM-0512-42,County Commissioner - District 2,1,94
Garfield,1-VBM-0513-5,County Commissioner - District 2,1,60
Garfield,1-VBM-0515-23,County Commissioner - District 2,1,78
Garfield,1-VBM-0515-40,County Commissioner - District 2,1,111
Garfield,1-VBM-0517-7,County Commissioner - District 2,1,114
Garfield,1-VBM-0518-27,County Commissioner - District 2,1,106
Garfield,1-VBM-0520-44,County Commissioner - District 2,1,41
Garfield,1-VBM-0531-20,County Commissioner - District 2,1,27
Garfield,1-VBM-0536-41,County Commissioner - District 2,1,25
Garfield,1-VBM-0542-11,County Commissioner - District 2,1,93
Garfield,1-VBM-0555-12,County Commissioner - District 2,1,85
Garfield,1-VBM-0557-2,County Commissioner - District 2,1,74
Garfield,1-VBM-0571-44,County Commissioner - District 2,1,3
Garfield,1-VBM-0580-12,County Commissioner - District 2,1,79
Garfield,1-VBM-0580-13,County Commissioner - District 2,1,38
Garfield,1-VBM-0594-37,County Commissioner - District 2,1,4
Garfield,1-VBM-0599-37,County Commissioner - District 2,1,33
Garfield,1-VBM-0604-28,County Commissioner - District 2,1,96
Garfield,1-VBM-0610-38,County Commissioner - District 2,1,77
Gilpin,104-10-18,Gilpin County Commissioner - District 1,1,63
Gilpin,104-10-2,Gilpin County Commissioner - District 1,1,86
Gilpin,104-10-7,Gilpin County Commissioner - District 1,1,135
Gilpin,104-104-21,Gilpin County Commissioner - District 1,1,71
Gilpin,104-104-3,Gilpin County Commissioner - District 1,1,24
Gilpin,104-105-19,Gilpin County Commissioner - District 1,1,55
Gilpin,104-105-9,Gilpin County Commissioner - District 1,1,53
Gilpin,104-106-21,Gilpin County Commissioner - District 1,1,94
Gilpin,104-107-19,Gilpin County Commissioner - District 1,1,7
Gilpin,104-109-25,Gilpin County Commissioner - District 1,1,70
Gilpin,104-109-9,Gilpin County Commissioner - District 1,1,40
Gilpin,104-111-10,Gilpin County Commissioner - District 1,1,102
Gilpin,104-111-8,Gilpin County Commissioner - District 1,1,21
Gilpin,104-112-9,Gilpin County Commissioner - District 1,1,62
Gilpin,104-113-25,Gilpin County Commissioner - District 1,1,68
Gilpin,104-114-1,Gilpin County Commissioner - District 1,1,41
Gilpin,104-115-14,Gilpin County Commissioner - District 1,1,118
Gilpin,104-115-25,Gilpin County Commissioner - District 1,1,77
Gilpin,104-116-21,Gilpin County Commissioner - District 1,1,121
Gilpin,104-117-5,Gilpin County Commissioner - District 1,1,6
Gilpin,104-120-10,Gilpin County Commissioner - District 1,1,69
Gilpin,104-120-11,Gilpin County Commissioner - District 1,1,99
Gilpin,104-120-3,Gilpin County Commissioner - District 1,1,90
Gilpin,104-122-20,Gilpin County Commissioner - District 1,1,142
Gilpin,104-125-10,Gilpin County Commissioner - District 1,1,28
Gilpin,104-126-18,Gilpin County Commissioner - District 1,1,79
Gilpin,104-127-5,Gilpin County Commissioner - District 1,1,26
Gilpin,104-130-15,Gilpin County Commissioner - District 1,1,27
Gilpin,104-130-16,Gilpin County Commissioner - District 1,1,54
Gilpin,104-130-24,Gilpin County Commissioner - District 1,1,130
Gilpin,104-131-11,Gilpin County Commissioner - District 1,1,13
Gilpin,104-131-7,Gilpin County Commissioner - District 1,1,39
Gilpin,104-131-9,Gilpin County Commissioner - District 1,1,48
Gilpin,104-135-11,Gilpin County Commissioner - District 1,1,32
Gilpin,104-136-10,Gilpin County Commissioner - District 1,1,15
Gilpin,104-137-10,Gilpin County Commissioner - District 1,1,113
Gilpin,104-137-16,Gilpin County Commissioner - District 1,1,119
Gilpin,104-138-14,Gilpin County Commissioner - District 1,1,52
Gilpin,104-139-12,Gilpin County Commissioner - District 1,1,141
Gilpin,104-14-4,Gilpin County Commissioner - District 1,1,35
Gilpin,104-140-19,Gilpin County Commissioner - District 1,1,58
Gilpin,104-145-19,Gilpin County Commissioner - District 1,1,98
Gilpin,104-145-8,Gilpin County Commissioner - District 1,1,51
Gilpin,104-148-14,Gilpin County Commissioner - District 1,1,49
Gilpin,104-15-14,Gilpin County Commissioner - District 1,1,59
Gilpin,104-15-15,Gilpin County Commissioner - District 1,1,72
Gilpin,104-15-15,Gilpin County Commissioner - District 1,1,74
Gilpin,104-15-2,Gilpin County Commissioner - District 1,1,128
Gilpin,104-15-20,Gilpin County Commissioner - District 1,1,103
Gilpin,104-15-20,Gilpin County Commissioner - District 1,1,23
Gilpin,104-151-22,Gilpin County Commissioner - District 1,1,115
Gilpin,104-153-13,Gilpin County Commissioner - District 1,1,12
Gilpin,104-153-20,Gilpin County Commissioner - District 1,1,120
Gilpin,104-154-3,Gilpin County Commissioner - District 1,1,66
Gilpin,104-159-12,Gilpin County Commissioner - District 1,1,78
Gilpin,104-159-17,Gilpin County Commissioner - District 1,1,57
Gilpin,104-159-5,Gilpin County Commissioner - District 1,1,4
Gilpin,104-162-21,Gilpin County Commissioner - District 1,1,112
Gilpin,104-163-10,Gilpin County Commissioner - District 1,1,87
Gilpin,104-165-14,Gilpin County Commissioner - District 1,1,80
Gilpin,104-165-20,Gilpin County Commissioner - District 1,1,64
Gilpin,104-168-13,Gilpin County Commissioner - District 1,1,5
Gilpin,104-168-23,Gilpin County Commissioner - District 1,1,104
Gilpin,104-20-2,Gilpin County Commissioner - District 1,1,37
Gilpin,104-21-14,Gilpin County Commissioner - District 1,1,136
Gilpin,104-21-2,Gilpin County Commissioner - District 1,1,122
Gilpin,104-23-18,Gilpin County Commissioner - District 1,1,14
Gilpin,104-23-5,Gilpin County Commissioner - District 1,1,17
Gilpin,104-24-14,Gilpin County Commissioner - District 1,1,126
Gilpin,104-25-14,Gilpin County Commissioner - District 1,1,56
Gilpin,104-25-20,Gilpin County Commissioner - District 1,1,33
Gilpin,104-26-10,Gilpin County Commissioner - District 1,1,129
Gilpin,104-26-12,Gilpin County Commissioner - District 1,1,117
Gilpin,104-27-1,Gilpin County Commissioner - District 1,1,140
Gilpin,104-28-10,Gilpin County Commissioner - District 1,1,73
Gilpin,104-28-22,Gilpin County Commissioner - District 1,1,138
Gilpin,104-28-24,Gilpin County Commissioner - District 1,1,91
Gilpin,104-3-2,Gilpin County Commissioner - District 1,1,96
Gilpin,104-30-20,Gilpin County Commissioner - District 1,1,89
Gilpin,104-33-13,Gilpin County Commissioner - District 1,1,132
Gilpin,104-34-1,Gilpin County Commissioner - District 1,1,137
Gilpin,104-34-22,Gilpin County Commissioner - District 1,1,34
Gilpin,104-36-22,Gilpin County Commissioner - District 1,1,106
Gilpin,104-38-16,Gilpin County Commissioner - District 1,1,133
Gilpin,104-4-12,Gilpin County Commissioner - District 1,1,67
Gilpin,104-4-21,Gilpin County Commissioner - District 1,1,3
Gilpin,104-4-5,Gilpin County Commissioner - District 1,1,100
Gilpin,104-40-6,Gilpin County Commissioner - District 1,1,75
Gilpin,104-41-21,Gilpin County Commissioner - District 1,1,11
Gilpin,104-42-11,Gilpin County Commissioner - District 1,1,46
Gilpin,104-42-18,Gilpin County Commissioner - District 1,1,114
Gilpin,104-42-21,Gilpin County Commissioner - District 1,1,124
Gilpin,104-45-12,Gilpin County Commissioner - District 1,1,127
Gilpin,104-45-14,Gilpin County Commissioner - District 1,1,43
Gilpin,104-45-20,Gilpin County Commissioner - District 1,1,38
Gilpin,104-45-6,Gilpin County Commissioner - District 1,1,83
Gilpin,104-46-15,Gilpin County Commissioner - District 1,1,19
Gilpin,104-47-14,Gilpin County Commissioner - District 1,1,30
Gilpin,104-49-5,Gilpin County Commissioner - District 1,1,9
Gilpin,104-49-6,Gilpin County Commissioner - District 1,1,47
Gilpin,104-52-16,Gilpin County Commissioner - District 1,1,18
Gilpin,104-52-5,Gilpin County Commissioner - District 1,1,2
Gilpin,104-52-6,Gilpin County Commissioner - District 1,1,93
Gilpin,104-55-15,Gilpin County Commissioner - District 1,1,88
Gilpin,104-55-22,Gilpin County Commissioner - District 1,1,109
Gilpin,104-57-22,Gilpin County Commissioner - District 1,1,105
Gilpin,104-57-4,Gilpin County Commissioner - District 1,1,44
Gilpin,104-58-21,Gilpin County Commissioner - District 1,1,16
Gilpin,104-58-24,Gilpin County Commissioner - District 1,1,134
