county,imprinted_id,cvr_id,contests,rounds,other_pairs
LaPlata,102-682-17,3019996,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 6th Judicial District;District Court Judge - 6th Judicial District - Shropshire;Durango School District 9-R Ballot Issue 4A;La Plata County Commissioner District 2;La Plata County Commissioner District 3;La Plata County Treasurer;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Regent of the University of Colorado - Congressional District 3;Representative to the 119th United States Congress - District 3;State Board of Education Member - Congressional District 3;State Representative - District 59;State Senator - District 6,1;2;3,
LaPlata,102-689-15,3021205,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 6th Judicial District;District Court Judge - 6th Judicial District - Shropshire;Durango School District 9-R Ballot Issue 4A;La Plata County Commissioner District 2;La Plata County Commissioner District 3;La Plata County Treasurer;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Regent of the University of Colorado - Congressional District 3;Representative to the 119th United States Congress - District 3;State Board of Education Member - Congressional District 3;State Representative - District 59;State Senator - District 6,1;2;3,
LaPlata,102-691-14,3021581,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 6th Judicial District;District Court Judge - 6th Judicial District - Shropshire;Durango School District 9-R Ballot Issue 4A;La Plata County Commissioner District 2;La Plata County Commissioner District 3;La Plata County Treasurer;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Regent of the University of Colorado - Congressional District 3;Representative to the 119th United States Congress - District 3;State Board of Education Member - Congressional District 3;State Representative - District 59;State Senator - District 6,1;2;3,
LaPlata,102-703-8,3023642,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 6th Judicial District;District Court Judge - 6th Judicial District - Shropshire;La Plata County Ballot Issue 1A;La Plata County Commissioner District 2;La Plata County Commissioner District 3;La Plata County Treasurer;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Regent of the University of Colorado - Congressional District 3;Representative to the 119th United States Congress - District 3;State Board of Education Member - Congressional District 3;State Representative - District 59;State Senator - District 6,1;2;3,
LaPlata,102-713-23,3025591,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 6th Judicial District;District Court Judge - 6th Judicial District - Shropshire;Durango School District 9-R Ballot Issue 4A;La Plata County Commissioner District 2;La Plata County Commissioner District 3;La Plata County Treasurer;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Regent of the University of Colorado - Congressional District 3;Representative to the 119th United States Congress - District 3;State Board of Education Member - Congressional District 3;State Representative - District 59;State Senator - District 6,1;2;3,
LaPlata,102-741-10,3030954,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 6th Judicial District;District Court Judge - 6th Judicial District - Shropshire;Durango School District 9-R Ballot Issue 4A;La Plata County Commissioner District 2;La Plata County Commissioner District 3;La Plata County Treasurer;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Regent of the University of Colorado - Congressional District 3;Representative to the 119th United States Congress - District 3;State Board of Education Member - Congressional District 3;State Representative - District 59;State Senator - District 6,1;2;3,
LaPlata,102-82-12,2910158,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 6th Judicial District;District Court Judge - 6th Judicial District - Shropshire;La Plata County Ballot Issue 1A;La Plata County Commissioner District 2;La Plata County Commissioner District 3;La Plata County Treasurer;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Regent of the University of Colorado - Congressional District 3;Representative to the 119th United States Congress - District 3;State Board of Education Member - Congressional District 3;State Representative - District 59;State Senator - District 6,1;2;3,
LaPlata,103-151-17,2920288,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 6th Judicial District;District Court Judge - 6th Judicial District - Shropshire;Durango School District 9-R Ballot Issue 4A;La Plata County Ballot Issue 1A;La Plata County Commissioner District 2;La Plata County Commissioner District 3;La Plata County Treasurer;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Regent of the University of Colorado - Congressional District 3;Representative to the 119th United States Congress - District 3;State Board of Education Member - Congressional District 3;State Representative - District 59;State Senator - District 6,1;2;3,
LaPlata,103-177-23,2926261,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 6th Judicial District;District Court Judge - 6th Judicial District - Shropshire;Durango School District 9-R Ballot Issue 4A;La Plata County Ballot Issue 1A;La Plata County Commissioner District 2;La Plata County Commissioner District 3;La Plata County Treasurer;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Regent of the University of Colorado - Congressional District 3;Representative to the 119th United States Congress - District 3;State Board of Education Member - Congressional District 3;State Representative - District 59;State Senator - District 6,1;2;3,
LaPlata,103-18-16,2895602,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 6th Judicial District;District Court Judge - 6th Judicial District - Shropshire;La Plata County Ballot Issue 1A;La Plata County Commissioner District 2;La Plata County Commissioner District 3;La Plata County Treasurer;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Regent of the University of Colorado - Congressional District 3;Representative to the 119th United States Congress - District 3;State Board of Education Member - Congressional District 3;State Representative - District 59;State Senator - District 6,1;2;3,
LaPlata,103-187-13,2928483,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 6th Judicial District;District Court Judge - 6th Judicial District - Shropshire;Durango School District 9-R Ballot Issue 4A;La Plata County Ballot Issue 1A;La Plata County Commissioner District 2;La Plata County Commissioner District 3;La Plata County Treasurer;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Regent of the University of Colorado - Congressional District 3;Representative to the 119th United States Congress - District 3;State Board of Education Member - Congressional District 3;State Representative - District 59;State Senator - District 6,1;2;3,
LaPlata,103-190-19,2928690,Amendment 79 (CONSTITUTIONAL);Amendment 80 (CONSTITUTIONAL);Amendment G (CONSTITUTIONAL);Amendment H (CONSTITUTIONAL);Amendment I (CONSTITUTIONAL);Amendment J (CONSTITUTIONAL);Amendment K (CONSTITUTIONAL);Colorado Court of Appeals Judge - Dunn;Colorado Court of Appeals Judge - Jones;Colorado Court of Appeals Judge - Kuhn;Colorado Court of Appeals Judge - Roman;Colorado Court of Appeals Judge - Schutz;Colorado Supreme Court Justice - Berkenkotter;Colorado Supreme Court Justice - Boatright;Colorado Supreme Court Justice - Marquez;District Attorney - 6th Judicial District;District Court Judge - 6th Judicial District - Shropshire;Durango School District 9-R Ballot Issue 4A;La Plata County Ballot Issue 1A;La Plata County Commissioner District 2;La Plata County Commissioner District 3;La Plata County Treasurer;Presidential Electors;Proposition 127 (STATUTORY);Proposition 128 (STATUTORY);Proposition 129 (STATUTORY);Proposition 130 (STATUTORY);Proposition 131 (STATUTORY);Proposition JJ (STATUTORY);Proposition KK (STATUTORY);Regent of the University of Colorado - At Large;Regent of the University of Colorado - Congressional District 3;Representative to the 119th United States Congress - District 3;State Board of Education Member - Congressional District 3;State Representative - District 59;State Senator - District 6,1;2;3,
